Brand,Model,Storage,marketplace,category,link,priceInitial,pricePromo,promotiontype,collectionTime
Samsung,Galaxy A14,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a14-6.6-128-go-4-go-ram-silver-63134653.html,2999.0,2199.0,27%,2025-01-31 00:43:31
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-66-256-go-8-go-ram-noir-64626237.html,2999.0,2699.0,10%,2025-01-31 00:43:31
Samsung,A06,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-a06-61-128-go-6-go-ram-light-bleu-65846916.html,1799.0,1650.0,8%,2025-01-31 00:43:31
Oppo,A3,64GB,Jumia,PC Portables,https://www.jumia.ma/oppo-a3x-6.6-64-go-4-go-ram-nebula-red-65947332.html,1459.0,1399.0,4%,2025-01-31 00:43:31
Samsung,Galaxy A25,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a25-5g-6.3-128-go-6-go-ram-50-mp-bleu-65693378.html,3000.0,2680.0,11%,2025-01-31 00:43:31
Samsung,Galaxy Z,512GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-z-fold-6-7.6-512-go-12-go-ram-snapdragon-silver-shadow-neuf-66009911.html,25599.0,16599.0,35%,2025-01-31 00:43:31
XIAOMI,Redmi 13,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-256gb-8gb-helio-g91-ultra-5030mah-33w-108mp-ocean-blue-65699474.html,1949.0,N/A,Aucune,2025-01-31 00:43:36
Apple,iPhone 16,256GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-16-61-256-go-8-go-ram-noir-65924632.html,12999.0,11775.0,9%,2025-01-31 00:43:36
ZTE,Nubia V60,256GB,Jumia,PC Portables,https://www.jumia.ma/zte-nubia-v60-6.6-256gb-4gb-jusqua-14go-5000-mah-50mp-sunrise-violet-65925311.html,1500.0,1469.0,2%,2025-01-31 00:43:36
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-amoled-120hz-6.67-8-go-256-go-snapdragon-685-108-mp-8-mp-noir-65676305.html,2399.0,N/A,Aucune,2025-01-31 00:43:36
Samsung,Galaxy A34,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a34-6.6-128-go-8-go-ram-5000-mah-noir-65693552.html,3900.0,3450.0,12%,2025-01-31 00:43:36
Samsung,Galaxy A53,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a53-5g-6.5-8gb-128gb-64mp12mp5mp32mp-blanc-66003674.html,4900.0,3500.0,29%,2025-01-31 00:43:36
XIAOMI,Redmi 14C,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-8gb-256gb-helio-g81-ultra-8-core-2.0-ghz-5000-mah-50-mp-vert-65989141.html,1680.0,N/A,Aucune,2025-01-31 00:43:36
Samsung,Galaxy A34,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a34-6.6-8-go-ram-128-go-rom-5000-mah-silver-64643951.html,3699.0,3499.0,5%,2025-01-31 00:43:36
Samsung,Galaxy A04S,64GB,Jumia,PC Portables,https://www.jumia.ma/galaxy-a04s-4g-6.5-4go-64go-50mp-5000mah-noir-ecouteur-watch-samsung-mpg1472393.html,1699.0,N/A,Aucune,2025-01-31 00:43:36
Samsung,Galaxy Flip,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-flip-5-5g-dual-sim-256-gb-sm-f731bzaamwd-65151205.html,16079.0,12462.0,22%,2025-01-31 00:43:36
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-amoled-120hz-6.67-8-go-ram-256-go-rom-snapdragon-685-108-mp-8-mp-noir-kit-watch-65756385.html,2590.0,2490.0,4%,2025-01-31 00:43:36
XIAOMI,Redmi 10C,128GB,Jumia,PC Portables,https://www.jumia.ma/redmi-10c-4gb-128gb-snapdragon-680-5000-mah-50-mp-vert-band-ecouteur-xiaomi-mpg1478478.html,2999.0,1949.0,35%,2025-01-31 00:43:36
XIAOMI,Redmi A3x,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-a3x-6.7-128go-4ram-5000mah-midnight-black-65723601.html,1349.0,1109.0,18%,2025-01-31 00:43:36
Itel,A49,32GB,Jumia,PC Portables,https://www.jumia.ma/itel-a49-6.6-32-go-2-go-ram-noir-64629034.html,1199.0,929.0,23%,2025-01-31 00:43:36
Samsung,Galaxy S22,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-s22-black-6.1-8go-128go-dual-sim-remis-a-neuf-65142557.html,5600.0,4700.0,16%,2025-01-31 00:43:36
Samsung,A35,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-smartphone-a35-awesome-lemon-6.6-octa-core-8go-256go-android-5g-sm-a356ezyvmwd-65144839.html,6691.0,5416.0,19%,2025-01-31 00:43:36
Apple,iPhone 15,256GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-15-61-256-go-6-go-ram-jaune-64037174.html,14000.0,11975.0,14%,2025-01-31 00:43:36
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-66-256-go-8-go-ram-green-64626235.html,2999.0,2699.0,10%,2025-01-31 00:43:36
Samsung,Galaxy A05s,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a05s-67-128-go-6-go-ram-noir-band-ecouteur-64628876.html,2999.0,2499.0,17%,2025-01-31 00:43:36
XIAOMI,Redmi 13,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-128gb-6gb-helio-g91-ultra-5030mah-33w-108mp-pearl-pink-65699514.html,1799.0,N/A,Aucune,2025-01-31 00:43:36
XIAOMI,Redmi A3X,64GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-a3x-6.7-64-go-3-go-ram-red-65625378.html,1199.0,1050.0,12%,2025-01-31 00:43:36
Samsung,A05,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-a05-6.7-128-go-4-go-ram-ips-lcd-5000-mah-50mp-blanc-65127539.html,1449.0,1329.0,8%,2025-01-31 00:43:40
XIAOMI,Redmi 14C,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-128-go-4-go-helio-g81-ultra-5160-mah-50-mp-sage-green-65699435.html,1599.0,N/A,Aucune,2025-01-31 00:43:40
Samsung,A55,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-smartphone-a55-awesome-citron-66-octa-core-8go-256go-android-5g-sm-a556ezywmwd-65151410.html,7933.0,6238.0,21%,2025-01-31 00:43:40
Samsung,Galaxy A25,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a25-5g-6.3-128-go-6-go-ram-50-mp-noir-65693388.html,3000.0,2730.0,9%,2025-01-31 00:43:40
XIAOMI,Redmi 14C,128GB,Jumia,PC Portables,https://www.jumia.ma/redmi-14c-6.88-128gb-4gb-jusqua-8go-helio-g81-ultra-5160-mah-50-mp-midnight-black-xiaomi-mpg1482006.html,1499.0,1420.0,5%,2025-01-31 00:43:40
XIAOMI,Redmi 14C,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-256-go-8-go-helio-g81-ultra-5160-mah-50-mp-sage-green-65699452.html,1899.0,N/A,Aucune,2025-01-31 00:43:40
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-66-amoled-120hz-256go-8go-helio-g99-ultra-108mp-green-66012911.html,2599.0,2399.0,8%,2025-01-31 00:43:40
XIAOMI,Redmi 13,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-8-go-ram-256-go-rom-helio-g91-ultra-5030-mah-33w-108-mp-noir-watch-kit-65777259.html,2290.0,2090.0,9%,2025-01-31 00:43:40
Samsung,Galaxy A14,128GB,Jumia,PC Portables,https://www.jumia.ma/galaxy-a14-6.6-lte-6128-gb-50-mpx-light-green-samsung-mpg1482000.html,2999.0,2249.0,25%,2025-01-31 00:43:40
XIAOMI,Redmi 14C,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-128-go-4-go-helio-g81-ultra-5160-mah-50-mp-midnight-black-65699431.html,1599.0,N/A,Aucune,2025-01-31 00:43:40
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-pro-8-go-256-go-mediatek-g99-ultra-200-mp-noir-65676463.html,2899.0,N/A,Aucune,2025-01-31 00:43:40
Vivo,Y21,64GB,Jumia,PC Portables,https://www.jumia.ma/vivo-y21-4-go-ram-64-go-rom-5000mah-6.51inch-diamond-glow-65979551.html,2400.0,1600.0,33%,2025-01-31 00:43:40
XIAOMI,Redmi 13,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-256-go-8-go-ram-jusqua-16-go-helio-g91-ultra-108mp-gold-65296713.html,2399.0,N/A,Aucune,2025-01-31 00:43:40
Vivo,Y27,256GB,Jumia,PC Portables,https://www.jumia.ma/vivo-y27s-6.46-8gb-ram-256gb-rom-dual-sim-5000mah-65979265.html,3500.0,2100.0,40%,2025-01-31 00:43:40
Samsung,Galaxy A25,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a25-5g-6.3-8-go-ram-256-go-rom-50-mp-noir-65693499.html,3399.0,N/A,Aucune,2025-01-31 00:43:40
XIAOMI,Redmi 14C,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-128gb-4gb-jusqua-8go-helio-g81-ultra-5160-mah-50-mp-midnight-black-65641289.html,1479.0,N/A,Aucune,2025-01-31 00:43:40
XIAOMI,Redmi Note,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-66-128-go-8-go-ram-noir-64626239.html,2699.0,2499.0,7%,2025-01-31 00:43:40
XIAOMI,Redmi 10C,128GB,Jumia,PC Portables,https://www.jumia.ma/redmi-10c-4gb-128gb-snapdragon-680-5000-mah-50-mp-vert-xiaomi-mpg1489021.html,2699.0,1849.0,31%,2025-01-31 00:43:40
ZTE,A33,32GB,Jumia,PC Portables,https://www.jumia.ma/zte-blade-a33s-6.3-32-go-2-go-ram-ice-blue-65930465.html,1399.0,890.0,36%,2025-01-31 00:43:40
XIAOMI,Redmi 10C,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-10c-6.71-128-go-4-go-ram-gris-61370320.html,2599.0,1849.0,29%,2025-01-31 00:43:40
XIAOMI,Redmi 10C,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-10c-6.71-128go-4-go-ram-gris-62107351.html,2599.0,1979.0,24%,2025-01-31 00:43:40
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-66-256-go-8-go-ram-bleu-64626236.html,2999.0,2699.0,10%,2025-01-31 00:43:40
XIAOMI,Redmi 13,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-128gb-8gb-helio-g91-ultra-5030mah-33w-108mp-pearl-pink-65699495.html,1849.0,N/A,Aucune,2025-01-31 00:43:40
Samsung,Galaxy A54,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a54-6.4-128-go-8-go-ram-awesome-white-63362004.html,4999.0,4399.0,12%,2025-01-31 00:43:40
Infinix,Note 40,256GB,Jumia,PC Portables,https://www.jumia.ma/infinix-note-40-6.7-256go-rom-8gb-jusqua-16go-helio-g99-108-mp-32mp-65724098.html,3000.0,2830.0,6%,2025-01-31 00:43:40
XIAOMI,Redmi 13,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-256gb-8gb-helio-g91-ultra-5030mah-33w-108mp-midnight-black-65699482.html,1949.0,N/A,Aucune,2025-01-31 00:43:40
Samsung,Galaxy A35,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a35-5g-6.6-8-go-ram-256-go-rom-50-mp-12-mp-5-mp-32-mp-ice-bleu-65296250.html,4690.0,4390.0,6%,2025-01-31 00:43:40
XIAOMI,Redmi 13,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-128-go-6-go-ram-helio-g91-ultra-5030mah-108mp-bleu-65286785.html,2099.0,N/A,Aucune,2025-01-31 00:43:44
Samsung,Galaxy A05,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a05-6.7-4gb-128gb-vert-clair-64708598.html,1999.0,1399.0,30%,2025-01-31 00:43:44
XIAOMI,Redmi 14C,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-128-go-6-go-jusqua-12-go-helio-g81-ultra-5160-mah-50-mp-starry-blue-65699400.html,1699.0,N/A,Aucune,2025-01-31 00:43:44
Samsung,Galaxy A05,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a05-6.7-4-go-128-go-noir-64708600.html,1999.0,1699.0,15%,2025-01-31 00:43:44
XIAOMI,Redmi 14C,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-6gb-128gb-helio-g81-ultra-8-core-2.0-ghz-5000-mah-50-mp-vert-65754962.html,1690.0,1490.0,12%,2025-01-31 00:43:44
Samsung,Galaxy A54,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a54-6.4-256-go-8-go-ram-awesome-lime-63338222.html,4999.0,4699.0,6%,2025-01-31 00:43:44
Samsung,Galaxy A05,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a05-6.7-128-go-4-go-ram-vert-clair-64619638.html,1999.0,1499.0,25%,2025-01-31 00:43:44
Vivo,Y27,256GB,Jumia,PC Portables,https://www.jumia.ma/vivo-y27s-6.46-8gb-ram-256gb-rom-dual-sim-5000mah-burgundy-black-65979491.html,3500.0,2300.0,34%,2025-01-31 00:43:44
Samsung,A06,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-a06-61-128-go-6-go-ram-black-65846915.html,1799.0,1650.0,8%,2025-01-31 00:43:44
Samsung,A55,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-smartphone-a55-genial-iceblue-66-octacore-8go-256go-android-5g-sm-a556elbwmwd-65151433.html,7933.0,6238.0,21%,2025-01-31 00:43:44
Samsung,Galaxy A25,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a25-6.3-128-go-6-go-ram-bleu-black-65772413.html,2699.0,N/A,Aucune,2025-01-31 00:43:44
XIAOMI,Redmi A3x,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-a3x-6.7-128-go-4-go-ram-5000-mah-midnight-black-65699258.html,1299.0,N/A,Aucune,2025-01-31 00:43:44
Samsung,A05,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-a05-6.7-128-go-4-go-ram-ips-lcd-noir-65965417.html,1699.0,1359.0,20%,2025-01-31 00:43:44
Samsung,Galaxy A05,64GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a05-6.7-64-go-4-go-ram-silver-64619641.html,1999.0,1699.0,15%,2025-01-31 00:43:44
Samsung,Galaxy A05,64GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a05-6.7-64-go-4-go-ram-noir-64619642.html,1999.0,1699.0,15%,2025-01-31 00:43:44
ZTE,A54,128GB,Jumia,PC Portables,https://www.jumia.ma/zte-blade-a54-65-128-go-4-go-ram-lilac-65847332.html,1300.0,1249.0,4%,2025-01-31 00:43:47
XIAOMI,Redmi Note,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-66-amoled-120hz-128go-6go-helio-g99-ultra-108mp-black-66064825.html,2199.0,1990.0,10%,2025-01-31 00:43:47
XIAOMI,Redmi A3x,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-a3x-6.7-128go-4ram-5000mah-aurora-green-65723638.html,1299.0,1199.0,8%,2025-01-31 00:43:47
XIAOMI,Redmi 14C,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-256gb-8gb-jusqua-16go-helio-g81-ultra-5160-mah-50-mp-midnight-black-65636670.html,1799.0,1669.0,7%,2025-01-31 00:43:47
Samsung,Galaxy A34,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a34-6.6-128-go-8-go-ram-silver-63127643.html,3699.0,3499.0,5%,2025-01-31 00:43:47
Samsung,Galaxy A25,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a25-5g-6.3-8-go-ram-256-go-rom-50-mp-jaune-65693229.html,3399.0,N/A,Aucune,2025-01-31 00:43:47
Samsung,Galaxy A05s,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a05s-67-128-go-4-go-ram-noir-band-ecouteur-64628874.html,2699.0,2199.0,19%,2025-01-31 00:43:47
XIAOMI,Redmi 13,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-128-go-6-go-ram-helio-g91-ultra-5030mah33w-108mp-gold-65288893.html,2099.0,N/A,Aucune,2025-01-31 00:43:47
XIAOMI,Redmi 13,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-256gb-8gb-helio-g91-ultra-5030mah-33w-108mp-sandy-gold-65699480.html,1949.0,N/A,Aucune,2025-01-31 00:43:47
Itel,A50,128GB,Jumia,PC Portables,https://www.jumia.ma/itel-a50-8gb35gb128gb-66-hd-dynamic-bar-5000mah-4g-66018339.html,995.0,N/A,Aucune,2025-01-31 00:43:47
Samsung,Galaxy A54,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a54-6.4-128-go-8-go-ram-awesome-lime-63348016.html,4999.0,4399.0,12%,2025-01-31 00:43:47
XIAOMI,Redmi A3x,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-a3x-6.7-128-go-4-go-ram-5000-mah-white-65701206.html,1299.0,N/A,Aucune,2025-01-31 00:43:47
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-6.6-amoled-120hz-8-go-256-go-snapdragon-685-6-nm-108-mp-noir-64651819.html,2999.0,2599.0,13%,2025-01-31 00:43:47
XIAOMI,Redmi 13,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-128gb-6gb-helio-g91-ultra-5030mah-33w-108mp-ocean-blue-65699515.html,1799.0,N/A,Aucune,2025-01-31 00:43:47
ZTE,A54,128GB,Jumia,PC Portables,https://www.jumia.ma/zte-blade-a54-65-128-go-4-go-ram-bleu-65847337.html,1300.0,1249.0,4%,2025-01-31 00:43:47
XIAOMI,Redmi 13,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-256-go-8-go-ram-helio-g91-ultra-5030mah33w-108mp-gold-65288889.html,2399.0,N/A,Aucune,2025-01-31 00:43:47
XIAOMI,Redmi Note,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-66-128-go-8-go-ram-green-64619631.html,2699.0,2399.0,11%,2025-01-31 00:43:47
XIAOMI,Redmi 13,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-128gb-8gb-helio-g91-ultra-5030mah-33w-108mp-sandy-gold-65699498.html,1849.0,N/A,Aucune,2025-01-31 00:43:47
XIAOMI,Redmi Note,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-66-128-go-8-go-ram-noir-64619630.html,2699.0,2399.0,11%,2025-01-31 00:43:47
Samsung,galaxy a05s,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a05s-silver-6go-128go-sm-a057fzshmwd-65311150.html,2829.0,2421.0,14%,2025-01-31 00:43:47
Samsung,Galaxy A04S,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a04s-4g-6.5-4-go-128-go-50-mp-5000-mah-noir-ecouteur-watch-64211010.html,1899.0,N/A,Aucune,2025-01-31 00:43:47
XIAOMI,Redmi A3x,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-a3x-6.7-128-go-4-go-ram-5000-mah-aurora-green-65699269.html,1299.0,N/A,Aucune,2025-01-31 00:43:47
XIAOMI,Redmi Note,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-66-128-go-6-go-ram-vert-64626242.html,2699.0,2399.0,11%,2025-01-31 00:43:47
XIAOMI,Redmi Note,128GB,Jumia,PC Portables,https://www.jumia.ma/redmi-note-13-66-amoled-120hz-6go-128gosnapdragon-685-6-nm-108mp-green-xiaomi-mpg1476143.html,2699.0,2099.0,22%,2025-01-31 00:43:47
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-6.6-amoled-120hz-8-go-256-go-snapdragon-685-6-nm-108-mp-noir-64708602.html,2999.0,2799.0,7%,2025-01-31 00:43:47
XIAOMI,Redmi 10A,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-10a-6.53-4-go-ram-128-go-rom-android-13-mp-5-mp-gris-59020286.html,1399.0,N/A,Aucune,2025-01-31 00:43:50
XIAOMI,Redmi A3x,64GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-a3x-6.5-64-go-3-go-ram-midnight-noir-65956494.html,1190.0,1090.0,8%,2025-01-31 00:43:50
Samsung,Galaxy A14,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a14-6.6-lte-6128-gb-50-mpx-noir-66003658.html,3100.0,2199.0,29%,2025-01-31 00:43:50
XIAOMI,Redmi A3x,64GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-a3x-6.7-64-go-3-go-ram-5000-mah-aurora-green-65699274.html,1199.0,N/A,Aucune,2025-01-31 00:43:50
XIAOMI,Redmi Note,128GB,Jumia,PC Portables,https://www.jumia.ma/redmi-note-13-66-amoled-120hz-6go-128gosnapdragon-685-6-nm-108mp-bleu-xiaomi-mpg1480757.html,2699.0,2099.0,22%,2025-01-31 00:43:50
Samsung,Galaxy A25,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a25-5g-6.3-6-go-ram-128-go-rom-50-mp-bleu-65693187.html,2549.0,N/A,Aucune,2025-01-31 00:43:50
XIAOMI,Redmi Note,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-66-amoled-120hz-6go-128gosnapdragon-685-6-nm-108mp-green-64708604.html,2699.0,2399.0,11%,2025-01-31 00:43:50
XIAOMI,Redmi Note,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-66-128-go-6-go-ram-bleu-64619628.html,2699.0,2299.0,15%,2025-01-31 00:43:50
XIAOMI,Redmi Note,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-66-128-go-8-go-ram-bleu-64626240.html,2699.0,2499.0,7%,2025-01-31 00:43:50
Apple,iPhone 13,128GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-13-128gb-61-a15-midnight-neuf-65621073.html,9899.0,7699.0,22%,2025-01-31 00:43:50
XIAOMI,Redmi Note,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-66-amoled-120hz-128go-6go-helio-g99-ultra-108mp-green-66064785.html,2199.0,1990.0,10%,2025-01-31 00:43:50
Samsung,Galaxy A05,64GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a05-6.7-64-go-4-go-ram-vert-clair-64619643.html,1999.0,1699.0,15%,2025-01-31 00:43:50
Samsung,A25,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-smartphone-a25-light-blue-6.5-exynos-1280-8go-256go-android-5g-ds-sm-a256elbhmwd-65324686.html,5271.0,4065.0,23%,2025-01-31 00:43:50
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-6.6-amoled-120hz-8-go-256-go-snapdragon-685-6-nm-108-mp-green-64708595.html,2999.0,2599.0,13%,2025-01-31 00:43:50
XIAOMI,Redmi 14C,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-128-go-6-go-jusqua-12-go-helio-g81-ultra-5160-mah-50-mp-dreamy-purple-65699397.html,1699.0,N/A,Aucune,2025-01-31 00:43:50
Samsung,Galaxy A25,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a25-6.3-128-go-6-go-ram-yellow-65772416.html,2699.0,N/A,Aucune,2025-01-31 00:43:50
XIAOMI,Redmi 14C,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-128-go-6-go-jusqua-12-go-helio-g81-ultra-5160-mah-50-mp-sage-green-65699420.html,1699.0,N/A,Aucune,2025-01-31 00:43:50
XIAOMI,Redmi Note,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-66-128-go-8-go-ram-vert-64626238.html,2699.0,2499.0,7%,2025-01-31 00:43:50
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-6.6-amoled-120hz-8-go-256-go-snapdragon-685-6-nm-108-mp-bleu-64708596.html,2999.0,2599.0,13%,2025-01-31 00:43:50
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-66-256-go-8-go-ram-green-64619632.html,2999.0,2699.0,10%,2025-01-31 00:43:50
XIAOMI,Redmi 13,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-128gb-6gb-helio-g91-ultra-5030mah-33w-108mp-sandy-gold-65699509.html,1799.0,N/A,Aucune,2025-01-31 00:43:50
Samsung,A05,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-a05-6.7-128-go-4-go-ram-ips-lcd-5000-mah-50mp-green-64881533.html,1449.0,N/A,Aucune,2025-01-31 00:43:50
XIAOMI,Redmi A3x,64GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-a3x-6.7-64-go-3-go-ram-5000-mah-midnight-black-65699280.html,1199.0,N/A,Aucune,2025-01-31 00:43:50
Samsung,Galaxy A55,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a55-6.6-256-go-ram-8-go-ram-awesome-lemon-65968861.html,4099.0,N/A,Aucune,2025-01-31 00:43:50
Apple,iPhone 15,256GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-15-256gb-noir-new-65679839.html,11699.0,10699.0,9%,2025-01-31 00:43:50
Samsung,Galaxy A05s,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a05s-67-128-go-4-go-ram-silver-band-ecouteur-64628875.html,2699.0,2199.0,19%,2025-01-31 00:43:54
Samsung,Galaxy A14,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a14-6.6-128-go-4-go-ram-light-green-63134652.html,2999.0,2199.0,27%,2025-01-31 00:43:54
Samsung,A06,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-a06-6.7-128gb-4gb-helio-g85-5000-mah25w-50mp-adapter-black-65972115.html,1599.0,N/A,Aucune,2025-01-31 00:43:54
Samsung,A25,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-smartphone-a25-yellow-6.5-exynos-1280-6go-128go-android-5g-ds-sm-a256ezydmwd-65324782.html,4458.0,3447.0,23%,2025-01-31 00:43:54
